,aboard,aboardpass,aboardcrew,fpass,fcrew,gnd,ftot
0,0.03105590062111801,0.016286644951140065,0.1639344262295082,0.017857142857142856,0.0,0.0,0.017152658662092625
1,0.015527950310559004,0.0,0.1639344262295082,0.0,0.0,0.0,0.017152658662092625
2,0.07763975155279502,0.0,0.8196721311475409,0.0,1.0869565217391304,0.0,0.08576329331046312
3,0.015527950310559004,0.0,0.1639344262295082,0.0,0.21739130434782608,0.0,0.017152658662092625
4,0.3105590062111801,0.19543973941368076,0.6557377049180328,0.14285714285714285,0.6521739130434783,0.0,0.24013722126929674
5,0.4658385093167702,0.19543973941368076,0.6557377049180328,0.14285714285714285,0.6521739130434783,0.0,0.5145797598627787
6,0.6366459627329192,0.19543973941368076,0.6557377049180328,0.14285714285714285,0.6521739130434783,0.0,0.3602058319039452
7,0.2950310559006211,0.19543973941368076,0.6557377049180328,0.14285714285714285,0.6521739130434783,0.0,0.3259005145797599
8,0.3105590062111801,0.19543973941368076,0.6557377049180328,0.14285714285714285,0.6521739130434783,0.0,0.34305317324185247
9,0.34161490683229817,0.19543973941368076,0.6557377049180328,0.14285714285714285,0.6521739130434783,0.0,0.3773584905660377
10,0.2950310559006211,0.0,3.114754098360656,0.0,4.130434782608695,0.0,0.3259005145797599
11,0.43478260869565216,0.19543973941368076,0.6557377049180328,0.14285714285714285,0.6521739130434783,0.0,0.4631217838765009
12,0.3105590062111801,0.19543973941368076,0.6557377049180328,0.14285714285714285,0.6521739130434783,0.0,0.34305317324185247
13,0.3105590062111801,0.19543973941368076,0.6557377049180328,0.14285714285714285,0.6521739130434783,0.0,0.34305317324185247
14,0.3571428571428571,0.19543973941368076,0.6557377049180328,0.14285714285714285,0.6521739130434783,0.0,0.39451114922813035
15,0.32608695652173914,0.19543973941368076,0.6557377049180328,0.14285714285714285,0.6521739130434783,0.0,0.3602058319039452
16,0.3726708074534162,0.19543973941368076,0.6557377049180328,0.14285714285714285,0.6521739130434783,0.0,0.411663807890223
17,0.24844720496894407,0.19543973941368076,0.6557377049180328,0.14285714285714285,0.6521739130434783,0.0,0.24013722126929674
18,0.27950310559006214,0.19543973941368076,0.6557377049180328,0.14285714285714285,0.6521739130434783,0.0,0.30874785591766724
19,0.27950310559006214,0.19543973941368076,0.6557377049180328,0.14285714285714285,0.6521739130434783,0.0,0.30874785591766724
20,0.3571428571428571,0.19543973941368076,0.6557377049180328,0.14285714285714285,0.6521739130434783,0.0,0.39451114922813035
21,0.34161490683229817,0.19543973941368076,0.6557377049180328,0.14285714285714285,0.6521739130434783,0.0,0.3773584905660377
22,0.2950310559006211,0.19543973941368076,0.6557377049180328,0.14285714285714285,0.6521739130434783,0.0,0.3259005145797599
23,0.015527950310559004,0.0,0.1639344262295082,0.0,0.21739130434782608,0.0,0.017152658662092625
24,0.015527950310559004,0.0,0.1639344262295082,0.0,0.21739130434782608,0.0,0.017152658662092625
25,0.015527950310559004,0.0,0.1639344262295082,0.0,0.21739130434782608,0.0,0.017152658662092625
26,0.24844720496894407,0.19543973941368076,0.6557377049180328,0.03571428571428571,0.21739130434782608,0.03636363636363636,0.051457975986277875
27,0.21739130434782608,0.19543973941368076,0.3278688524590164,0.2142857142857143,0.43478260869565216,0.0,0.24013722126929674
28,0.015527950310559004,0.0,0.1639344262295082,0.0,0.21739130434782608,0.0,0.017152658662092625
29,0.015527950310559004,0.0,0.1639344262295082,0.0,0.21739130434782608,0.0,0.017152658662092625
30,0.0,0.0,0.1639344262295082,0.0,0.0,0.0,0.0
31,0.015527950310559004,0.0,0.1639344262295082,0.0,0.21739130434782608,0.0,0.017152658662092625
